Region_ID,Region_name,Region_class,Process_ID,Sv_mean,NASC,Height_mean,Depth_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,EV_filename,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Corrected_length,Corrected_thickness,3D_school_volume,ABC,Area_Backscatter_Strength,Species_Id,Species_name,Species_percent,Species_TS,Species_weight,Density_number,Density_weight,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean
174,GRID_B_N_REP_6_11_02,North Grid Replicate,271,-73.273415,81.970495,40.411711,36.133429,26701,27189,45.143648,20110611, 17:52:31.0200,48.15059249,-122.6881728,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV,-999,1,1,1.62346E-06,-9999,199.178015,-9999,1.9018E-06,-57.20834276,0,Unassigned,100,-40,1,65230.0474,65230.0474,40.411711,33.133429,55.309957,3.75
203,GRID_B_N_NIGHT_6_11_02,North Grid Replicate,271,-74.375557,84.695532,53.81761,35.837844,42008,42363,67.917464,20110611, 22:08:30.4680,48.15017004,-122.6890716,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV,-999,1,1,4.0242E-07,-9999,199.178015,-9999,1.96503E-06,-57.06631335,0,Unassigned,100,-40,1,67398.56272,67398.56272,53.81761,32.837844,59.35088,3.75
124,GRID_B_N_6_13_02,North Grid,274,-72.063083,133.223896,49.704828,33.819362,2767,3150,5.222721,20110613, 09:53:17.4820,48.15071509,-122.6883248,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV,-999,1,1,1.49079E-06,-9999,199.178015,-9999,3.09094E-06,-55.09909704,0,Unassigned,100,-40,1,106016.2079,106016.2079,49.704828,30.819362,54.793657,3.75
152,GRID_B_N_REP_6_13_02,North Grid Replicate,274,-76.613041,45.595095,48.498737,35.075587,16245,16757,25.295594,20110613, 13:40:02.4100,48.15041534,-122.6877078,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV,-999,1,1,4.53787E-07,-9999,199.178015,-9999,1.05786E-06,-59.7557371,0,Unassigned,100,-40,1,36283.4237,36283.4237,48.498737,32.075587,55.709592,3.75
51,Grid_A_N_5_02_02,North Grid,227,-75.985907,52.681976,48.502138,35.488874,5275,5629,7.01635,20110502, 17:18:21.9370,48.15057904,-122.6881239,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.02_c.EV,-999,1,1,5.69988E-07,-9999,701.347582,-9999,1.22228E-06,-59.12829782,0,Unassigned,100,-40,1,41922.98409,41922.98409,48.502138,32.488874,55.883772,3.75
147,GRID_A_N_5_04_02,North Grid,228,-82.185693,12.538726,48.120584,34.281624,3062,3476,4.406191,20110504, 15:09:07.7340,48.15056131,-122.6877455,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,1.0359E-07,-9999,199.461887,-9999,2.90912E-07,-65.36238422,0,Unassigned,100,-40,1,9978.001112,9978.001112,48.120584,31.281624,54.269498,3.75
170,GRID_A_N_REP_5_04_02,North Grid Replicate,228,-75.506648,59.193671,48.803199,34.949155,13517,13886,22.302436,20110504, 18:07:13.2120,48.15054271,-122.6877269,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,6.19494E-07,-9999,199.461887,-9999,1.37336E-06,-58.62216559,0,Unassigned,100,-40,1,47104.8268,47104.8268,48.803199,31.949155,55.934192,3.75
192,GRID_A_N_NIGHT_5_04_02,North Grid Night,228,-84.019593,7.704114,45.101414,36.221167,25723,26090,41.038167,20110504, 21:34:38.3640,48.15114063,-122.6883368,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,1.80984E-07,-9999,199.461887,-9999,1.78744E-07,-67.47769135,0,Unassigned,100,-40,1,6130.739103,6130.739103,45.101414,33.221167,55.387721,3.75
203,GRID_A_N_5_06_02,North Grid,233,-77.351154,37.924079,47.81219,33.692807,5077,5469,7.485689,20110506, 15:27:29.5570,48.15089227,-122.6875696,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,1.7482E-06,-9999,199.461887,-9999,8.7988E-07,-60.55576787,0,Unassigned,100,-40,1,30179.02348,30179.02348,47.81219,30.692807,53.49219,3.75
227,GRID_A_N_REP_5_06_02,North Grid Replicate,233,-74.304544,76.973328,48.11748,35.4757,15844,16230,25.838688,20110506, 18:31:27.5030,48.15059993,-122.6875611,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,2.27116E-07,-9999,199.461887,-9999,1.78586E-06,-57.48151573,0,Unassigned,100,-40,1,61253.42783,61253.42783,48.11748,32.4757,55.219468,3.75
266,GRID_A_N_REP_5_06_02,North Grid Night,233,-82.201969,12.78423,49.246983,35.786647,37742,38113,54.517046,20110507, 00:45:20.2230,48.15074833,-122.6880917,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,1.29856E-07,-9999,199.461887,-9999,2.96608E-07,-65.27817253,0,Unassigned,100,-40,1,10173.36713,10173.36713,49.246983,32.786647,56.473914,3.75
203,GRID_A_N_5_07_02,North Grid,236,-81.045957,16.246017,47.956869,33.01967,1530,1935,3.50667,20110507, 14:32:50.5890,48.151199,-122.6876435,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,4.51282E-07,-9999,199.475404,-9999,3.76925E-07,-64.23744932,0,Unassigned,100,-40,1,12928.16953,12928.16953,47.956869,30.01967,52.643598,3.75
227,GRID_A_N_REP_5_07_02,North Grid Replicate,236,-81.473056,14.44208,47.037428,35.006834,10909,11341,21.604997,20110507, 17:20:12.4390,48.15042434,-122.6874953,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,6.39029E-08,-9999,199.475404,-9999,3.35072E-07,-64.74862081,0,Unassigned,100,-40,1,11492.64228,11492.64228,47.037428,32.006834,54.659336,3.75
255,GRID_A_N_NIGHT_5_07_02,North Grid Night,236,-78.949977,25.81539,47.031041,36.007042,24712,25064,41.190633,20110507, 21:17:21.1050,48.15082452,-122.6881518,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,4.05597E-07,-9999,199.475404,-9999,5.98945E-07,-62.22613149,0,Unassigned,100,-40,1,20543.23441,20543.23441,47.031041,33.007042,56.449936,3.75
103,GRID_A_N_5_08_02,North Grid,239,-84.00909,7.518916,43.910907,35.549538,2356,2749,4.727834,20110508, 13:18:30.4850,48.15081333,-122.6880217,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.08_c.EV,-999,1,1,6.92597E-08,-9999,199.461887,-9999,1.74447E-07,-67.58336584,0,Unassigned,100,-40,1,5983.363478,5983.363478,43.910907,32.549538,54.148449,3.75
111,GRID_A_N_5_09_02,North Grid,242,-79.128943,23.443987,44.507577,36.33602,30375,30746,37.722218,20110509, 14:18:44.2850,48.15080647,-122.6882441,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.09_c.EV,-999,1,1,9.03186E-07,-9999,199.461887,-9999,5.43926E-07,-62.6446037,0,Unassigned,100,-40,1,18656.13175,18656.13175,44.507577,33.33602,54.826544,3.75
124,GRID_A_N_5_10_02,North Grid,245,-82.94488,10.474543,47.877472,35.695395,26006,26400,37.905699,20110510, 14:13:15.5310,48.15050495,-122.6882661,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.10_c.EV,-999,1,1,1.0398E-07,-9999,199.461887,-9999,2.43021E-07,-66.14356759,0,Unassigned,100,-40,1,8335.376306,8335.376306,47.877472,32.695395,56.265539,3.75
101,GRID_A_N_5_13_02,North Grid,248,-76.41014,48.404821,49.137241,34.687993,24526,24875,34.986311,20110513, 14:38:27.3670,48.15090247,-122.6875186,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.13_c.EV,-999,1,1,8.66261E-07,-9999,199.461887,-9999,1.12304E-06,-59.49603215,0,Unassigned,100,-40,1,38519.33271,38519.33271,49.137241,31.687993,54.94071,3.75
41,GRID_B_N_6_03_03,North Grid,251,-76.105302,53.096061,50.245903,37.677896,3421,4059,5.540433,20110603, 16:49:39.9170,48.15190739,-122.6911924,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.03_c.EV,-999,1,1,7.99607E-07,-9999,199.178015,-9999,1.23189E-06,-59.09429527,0,Unassigned,100,-40,1,42252.50316,42252.50316,50.245903,34.677896,57.635863,3.75
64,GRID_B_N_6_04_03,North Grid,254,-75.875106,52.668379,47.268157,37.093444,4192,4814,5.273859,20110604, 16:20:31.1990,48.15228345,-122.690349,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.04_c.EV,-999,1,1,1.01057E-06,-9999,199.178015,-9999,1.22196E-06,-59.12941884,0,Unassigned,100,-40,1,41912.1641,41912.1641,47.268157,34.093444,56.039296,3.75
104,GRID_B_N_NIGHT_6_04_03,North Grid Night,254,-73.820311,89.992729,50.320703,36.760212,34775,35623,42.340194,20110605, 01:01:02.8150,48.1521474,-122.6908955,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.04_c.EV,-999,1,1,4.00162E-07,-9999,199.178015,-9999,2.08793E-06,-56.8028441,0,Unassigned,100,-40,1,71613.93866,71613.93866,50.320703,33.760212,56.203546,3.75
33,GRID_B_N_6_06_03,North Grid,259,-79.235818,24.894338,48.438484,37.309856,3868,4530,7.820241,20110606, 18:28:46.0180,48.1521802,-122.6903246,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.06_c.EV,-999,1,1,1.77976E-07,-9999,199.178015,-9999,5.77575E-07,-62.38391255,0,Unassigned,100,-40,1,19810.28462,19810.28462,48.438484,34.309856,56.723805,3.75
89,GRID_B_N_6_07_03,North Grid,262,-75.499544,48.353409,39.800604,39.631201,23253,23831,25.455312,20110607, 13:01:21.5070,48.15218021,-122.6910927,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.07_c.EV,-999,1,1,1.40219E-06,-9999,199.178015,-9999,1.12185E-06,-59.50064738,0,Unassigned,100,-40,1,38478.42012,38478.42012,39.800604,36.631201,55.590677,3.75
113,GRID_B_N_6_08_03,North Grid,265,-77.403429,31.471219,40.157309,37.044588,25644,26161,35.483464,20110608, 15:04:01.2210,48.1527863,-122.6895797,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.08_c.EV,-999,1,1,7.85069E-07,-9999,199.178015,-9999,7.30166E-07,-61.36578276,0,Unassigned,100,-40,1,25043.99996,25043.99996,40.157309,34.044588,54.367562,3.75
124,GRID_B_N_6_09_03,North Grid,268,-66.452751,451.875413,46.323562,36.051477,4439,4919,6.869173,20110609, 14:54:40.2510,48.15280801,-122.6896498,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV,-999,1,1,5.31397E-06,1471.939091,199.178015,2850549.905,1.0484E-05,-49.79473123,0,Unassigned,100,-40,1,359591.0279,359591.0279,46.323562,33.051477,53.425938,3.75
148,GRID_B_N_REP_6_09_03,North Grid Replicate,268,-79.987715,20.448788,47.309378,36.335823,15255,15745,24.996096,20110609, 17:57:31.7770,48.15260954,-122.6901043,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV,-999,1,1,2.97158E-07,-9999,199.178015,-9999,4.74434E-07,-63.23824258,0,Unassigned,100,-40,1,16272.62858,16272.62858,47.309378,33.335823,54.073363,3.75
176,GRID_B_N_NIGHT_6_09_03,North Grid Night,268,-75.164417,66.804963,50.904784,37.421586,30649,31288,46.211033,20110609, 22:19:07.8120,48.15226,-122.69072,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.09_c.EV,-999,1,1,1.20235E-06,-9999,199.178015,-9999,1.54995E-06,-58.09683107,0,Unassigned,100,-40,1,53161.70034,53161.70034,50.904784,34.421586,57.600598,3.75
146,GRID_B_N_6_11_03,North Grid,271,-76.8158,43.374588,48.34188,37.691091,12327,12837,21.997627,20110611, 13:50:58.4520,48.15248807,-122.6906007,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV,-999,1,1,8.49192E-07,-9999,199.178015,-9999,1.00634E-06,-59.9725647,0,Unassigned,100,-40,1,34516.40052,34516.40052,48.34188,34.691091,56.660636,3.75
176,GRID_B_N_REP_6_11_03,North Grid Replicate,271,-74.845166,63.993834,45.306752,36.853998,27270,27686,46.095039,20110611, 18:01:37.4000,48.15270002,-122.6898376,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV,-999,1,1,6.54868E-07,-9999,199.178015,-9999,1.48473E-06,-58.283537,0,Unassigned,100,-40,1,50924.67544,50924.67544,45.306752,33.853998,54.610793,3.75
205,GRID_B_N_NIGHT_6_11_03,North Grid Night,271,-73.45477,92.796131,47.699629,36.774333,42482,42990,68.828506,20110611, 22:17:42.8850,48.15283579,-122.6896429,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.11_c.EV,-999,1,1,9.12945E-07,-9999,199.178015,-9999,2.15297E-06,-56.66961964,0,Unassigned,100,-40,1,73844.81498,73844.81498,47.699629,33.774333,54.719449,3.75
130,GRID_B_N_6_13_03,North Grid,274,-67.432097,363.488922,46.688411,36.011149,5812,6409,8.269909,20110613, 10:46:04.1230,48.15238791,-122.6901623,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV,-999,1,1,4.1802E-06,1499.024283,199.178015,2899173.047,8.43333E-06,-50.74000655,0,Unassigned,100,-40,1,289255.2935,289255.2935,46.688411,33.011149,54.147442,3.75
154,GRID_B_N_REP_6_13_03,North Grid Replicate,274,-77.891416,35.520882,50.714662,37.49424,17123,17848,26.163595,20110613, 13:56:34.9090,48.15186991,-122.6910694,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.13_c.EV,-999,1,1,5.30302E-07,-9999,199.178015,-9999,8.24123E-07,-60.84008089,0,Unassigned,100,-40,1,28266.62003,28266.62003,50.714662,34.49424,57.941448,3.75
53,Grid_A_N_5_02_03,North Grid,227,-75.962562,52.490264,48.066565,37.420607,5735,6188,7.939136,20110502, 17:27:22.9970,48.15280895,-122.6902602,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.02_c.EV,-999,1,1,2.24788E-07,-9999,701.347582,-9999,1.21783E-06,-59.14413081,0,Unassigned,100,-40,1,41770.42455,41770.42455,48.066565,34.420607,55.503659,3.75
149,GRID_A_N_5_04_03,North Grid,228,-84.03181,8.150119,47.846826,37.03291,3614,4160,5.328535,20110504, 15:19:35.0250,48.15238,-122.6903333,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,9.42691E-08,-9999,199.461887,-9999,1.89092E-07,-67.23327894,0,Unassigned,100,-40,1,6485.658484,6485.658484,47.846826,34.03291,55.675965,3.75
172,GRID_A_N_REP_5_04_03,North Grid Replicate,228,-72.319256,117.915899,46.666597,36.574443,14006,14423,23.181209,20110504, 18:16:11.2630,48.15249808,-122.6903337,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,1.20024E-06,-9999,199.461887,-9999,2.73578E-06,-55.62919469,0,Unassigned,100,-40,1,93834.49069,93834.49069,46.666597,33.574443,56.135913,3.75
193,GRID_A_N_NIGHT_5_04_03,North Grid Night,228,-80.876592,18.260713,51.842401,37.26674,26163,26847,41.975269,20110504, 21:44:43.5920,48.15266868,-122.6901555,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.04_c.EV,-999,1,1,7.65061E-07,-9999,199.461887,-9999,4.23668E-07,-63.72974103,0,Unassigned,100,-40,1,14531.4137,14531.4137,51.842401,34.26674,58.730525,3.75
205,GRID_A_N_5_06_03,North Grid,233,-80.877345,16.987964,48.237416,36.69747,5596,6145,8.422494,20110506, 15:37:37.8160,48.15224133,-122.6905844,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,1.5096E-07,-9999,199.461887,-9999,3.94139E-07,-64.04350499,0,Unassigned,100,-40,1,13518.59233,13518.59233,48.237416,33.69747,55.197194,3.75
229,GRID_A_N_REP_5_06_03,North Grid Replicate,233,-71.672055,149.126369,50.847331,37.915253,16372,16927,26.715739,20110506, 18:41:55.8080,48.15198902,-122.6911618,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,3.57664E-07,-9999,199.461887,-9999,3.45989E-06,-54.60937389,0,Unassigned,100,-40,1,118670.9942,118670.9942,50.847331,34.915253,58.013418,3.75
264,GRID_A_N_REP_5_06_03,North Grid Night,233,-81.434494,14.548004,46.963562,37.686083,37123,37650,53.646183,20110507, 00:35:53.0850,48.15260242,-122.6904556,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.06_c.EV,-999,1,1,3.26493E-07,-9999,199.461887,-9999,3.37529E-07,-64.71688418,0,Unassigned,100,-40,1,11576.93387,11576.93387,46.963562,34.686083,55.089873,3.75
205,GRID_A_N_5_07_03,North Grid,236,-80.964899,17.056349,49.41788,36.660394,2026,2507,4.438544,20110507, 14:41:59.7020,48.15197237,-122.6908027,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,8.85213E-07,-9999,199.475404,-9999,3.95726E-07,-64.02605767,0,Unassigned,100,-40,1,13573.01107,13573.01107,49.41788,33.660394,56.256798,3.75
229,GRID_A_N_REP_5_07_03,North Grid Replicate,236,-80.455354,18.549816,47.795076,37.231353,11480,12056,22.517637,20110507, 17:31:03.7670,48.15238543,-122.6901998,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,2.34302E-07,-9999,199.475404,-9999,4.30376E-07,-63.66152223,0,Unassigned,100,-40,1,14761.47471,14761.47471,47.795076,34.231353,56.355144,3.75
257,GRID_A_N_NIGHT_5_07_03,North Grid Night,236,-81.501682,14.955982,49.03332,37.93505,25152,25593,42.108546,20110507, 21:25:29.1050,48.15243437,-122.6908152,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.07_c.EV,-999,1,1,3.0121E-07,-9999,199.475404,-9999,3.46995E-07,-64.59676896,0,Unassigned,100,-40,1,11901.59245,11901.59245,49.03332,34.93505,57.957803,3.75
105,GRID_A_N_5_08_03,North Grid,239,-82.967289,9.086648,41.748488,36.693845,2821,3331,5.70728,20110508, 13:27:25.5820,48.15304833,-122.6895567,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.08_c.EV,-999,1,1,1.43565E-07,-9999,199.461887,-9999,2.1082E-07,-66.76088153,0,Unassigned,100,-40,1,7230.924342,7230.924342,41.748488,33.693845,53.586682,3.75
109,GRID_A_N_5_09_03,North Grid,242,-82.334251,10.501799,41.705848,37.889844,29762,30253,36.818065,20110509, 14:09:19.0750,48.15251,-122.6910833,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.09_c.EV,-999,1,1,1.10692E-07,-9999,199.461887,-9999,2.43653E-07,-66.13228118,0,Unassigned,100,-40,1,8357.066395,8357.066395,41.705848,34.889844,55.726706,3.75
122,GRID_A_N_5_10_03,North Grid,245,-80.165185,18.409818,44.368648,38.221282,25436,25886,36.999804,20110510, 14:03:56.4110,48.15254833,-122.6906767,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.10_c.EV,-999,1,1,4.435E-07,-9999,199.461887,-9999,4.27128E-07,-63.69442342,0,Unassigned,100,-40,1,14650.0676,14650.0676,44.368648,35.221282,55.377839,3.75
103,GRID_A_N_5_13_03,North Grid,248,-81.230294,16.219813,49.955511,37.047734,24997,25533,35.989017,20110513, 14:48:01.5180,48.15244406,-122.6905014,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.May.13_c.EV,-999,1,1,1.43569E-07,-9999,199.461887,-9999,3.76317E-07,-64.24445982,0,Unassigned,100,-40,1,12907.31736,12907.31736,49.955511,34.047734,56.866468,3.75
43,GRID_B_N_6_03_04,North Grid,251,-77.376544,39.224017,49.74101,39.475704,4135,4668,6.608265,20110603, 17:00:46.8930,48.15353411,-122.6929855,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.03_c.EV,-999,1,1,2.25393E-07,-9999,199.178015,-9999,9.10039E-07,-60.40939766,0,Unassigned,100,-40,1,31213.48096,31213.48096,49.74101,36.475704,57.59376,3.75
66,GRID_B_N_6_04_04,North Grid,254,-77.744812,37.417671,51.649498,38.546794,4900,5374,6.263796,20110604, 16:31:25.2420,48.15376191,-122.692679,C:\Users\JPeraza\Documents\UW Summer 2022\EV Files\Mobile\Turbulence Removed\NR.June.04_c.EV,-999,1,1,1.34961E-07,-9999,199.178015,-9999,8.6813E-07,-60.61415081,0,Unassigned,100,-40,1,29776.03661,29776.03661,51.649498,35.546794,58.946032,3.75
